date,aircraft_id,flight_hours,cycles,age,engine_temperature,vibration_level,oil_pressure,fuel_consumption_rate,altitude,outside_air_temperature,maintenance_need_score
2023-03-04,50,0.4809464396408769,2,10.208649780084645,319.55195581071075,4.960678197392914,46.56831576532588,2328.079456186608,10826.984238611574,-17.527874869495175,100.0
2023-03-05,40,7.815144817514149,1,12.531850221864204,327.16440845556576,4.287653038759618,45.78299225771481,1763.6953676670746,1166.8267429629786,13.606851559726502,100.0
2023-03-06,4,8.279408871774919,1,18.527652134601734,338.55427582425284,0.4868344689561055,51.11117818315262,2290.2509313909227,24204.064889486028,5.408162684160974,100.0
2023-03-07,2,7.505019247653135,0,0.3823218885952806,332.59569045491673,3.5318599840499805,50.3887995999554,1852.117113679462,15829.793193894175,17.899748721896145,100.0
2023-03-08,6,7.995371309195156,1,9.536869366356342,391.0776439226563,1.7278979293540653,50.02969084707575,2210.955562855331,11946.886295501989,-25.565252585151505,100.0
2023-03-09,42,8.251326766927972,2,13.754440848611214,315.8429788085114,0.03491130940174059,54.29344255732813,1992.795792849112,34677.641713220495,-5.736108186670781,100.0
2023-03-10,4,1.864049867881441,1,14.454139153964569,338.61786503042475,2.017404845134998,48.027636532859894,2154.153761287028,29869.732311926393,-12.341564184208742,100.0
2023-03-11,29,2.3569174606499974,4,13.85064863074216,359.9619574749322,1.1737721086248565,51.59796324897502,2009.7738366610306,34310.62193489769,-22.203775963048468,100.0
2023-03-12,18,6.337585637201773,0,2.688702588162437,376.4355002912602,4.094346352602358,47.466985958620924,1632.1196831626542,19799.31178849844,11.917949170407319,100.0
2023-03-13,26,9.07866130462516,2,5.987911767433625,338.5927533220939,1.6866530442288274,45.75335257085296,1375.8911954112407,5237.250085071099,18.86102893213591,100.0
2023-03-14,44,3.1619658229649463,0,7.17431050834027,292.4570119848862,4.137618469769086,48.576206857549906,2041.9831067966982,27848.857444850895,-6.737324100810672,100.0
2023-03-15,34,5.883066757950567,2,16.0887441535901,345.4968733524349,0.0029896941739765426,47.50617406403184,1947.2529924737305,8242.95119748701,30.454225985923404,100.0
2023-03-16,10,6.829820634171324,4,5.5751974482910605,390.56085428542144,1.5390957501305957,47.755980994186096,2079.644190284059,17649.186763668673,-15.714004417566853,100.0
2023-03-17,36,4.519486012990392,0,4.214099277344063,358.4656222229128,1.2058260715388096,55.82663708901081,1949.569306831285,2600.03155795554,29.969346482740825,100.0
2023-03-18,14,7.13782454855326,3,19.148960380761924,357.092535870798,1.1678368053430548,48.72948272982223,2403.615476543564,33012.336096919295,11.244781195165316,100.0
2023-03-19,31,8.99667445292173,2,0.177265702269378,318.1094602526901,0.3409330988273135,46.68546663860067,2046.1074255656608,5037.625641900023,-24.471343709500214,100.0
2023-03-20,48,6.2410154418183765,3,19.956417113639564,315.02985229134003,0.9356213520525086,50.140393870239954,1910.6104544834668,36123.90028197239,39.63048534165338,100.0
2023-03-21,15,5.39781061914633,0,13.536425977147912,350.541249459023,2.777747849428099,50.521139695642034,2067.472613269373,34569.22409046229,-8.889550663820545,100.0
2023-03-22,8,4.38744675388339,3,16.56938598898234,307.20863233155774,1.4568053641887224,44.06559385202964,1914.265040623739,18583.310577569842,24.102354792289013,100.0
2023-03-23,14,5.7748627090612565,3,5.892387926923863,373.4408666708753,2.0869739116457398,48.50796864038078,2018.5860468227975,29774.728172159626,2.9129824385926506,100.0
2023-03-24,23,3.553624518183959,0,0.28630555334119956,324.60061253400914,1.8843344017359427,48.306578379507016,1756.5039625528332,24777.80295272613,7.488824489036636,100.0
2023-03-25,40,3.9148211020150194,4,14.757390371230601,349.2602815780552,4.379524624999473,49.139278631457636,1998.282959628079,32123.025693509793,18.024135609846155,100.0
2023-03-26,21,5.31857479688174,3,16.682891940013516,293.42699243737275,4.526494995052578,53.62764186518993,1904.429520792965,17272.204031436482,16.91702368938007,100.0
2023-03-27,16,0.6661911239081697,3,14.809522639070384,338.1859439466948,2.4647848582793004,50.68335935581441,1775.452674926264,31432.339369774,-6.842931262469208,100.0
2023-03-28,45,2.2902539092479635,4,2.857005746016772,314.42418358609393,1.650779751578022,56.13968673692665,2395.1471736145286,18498.27268260592,10.633311918771899,100.0
2023-03-29,18,5.4284931061340895,3,15.06855844513938,280.3413074797457,0.5340035200118182,49.94169822055592,1783.2529260119668,37638.631513711756,9.131996973970038,100.0
2023-03-30,47,4.315281431364426,3,15.378455642152819,366.2552626800895,4.767014396910475,58.88043640190032,2001.3928446883874,19454.884033005903,4.271223993784907,100.0
2023-03-31,24,3.328157859124843,3,13.170810313401098,399.2347861727472,0.30113472450148726,47.696124931341735,1839.4383930102485,18504.770877349183,-4.066330676594584,100.0
2023-04-01,26,7.305491368093015,1,15.322318655911724,383.8842076803184,1.488251387841402,46.15218809417438,2059.407894175975,31402.87446254051,4.231296663884959,100.0
2023-04-02,25,6.937176074033385,4,16.918428793554643,370.45072069711415,1.4903310058500208,52.73651337388487,1745.1229731062165,32863.10767043352,39.3508149239172,100.0
2023-04-03,45,1.6673075999338316,3,12.272082284749168,337.57636496163366,1.6020064307010746,56.82040968732509,2168.0713647871103,22179.56457284683,-5.900547042283147,100.0
2023-04-04,41,8.786291153734382,4,1.7720942793935812,374.1767068564348,0.8214342163620464,43.10598347707387,2407.2312372717684,7191.9125398030155,24.131748396084177,100.0
2023-04-05,29,4.954236264039657,2,9.752556193344217,386.71559595721186,3.915807154618486,49.01504675892843,1832.092152579866,18710.32923830318,-12.392728478329287,100.0
2023-04-06,15,7.414609111390455,2,1.5529866934321013,354.1046548901388,0.6124893098299461,46.94609027457064,2243.393772536264,38722.900116387136,-17.626293246454875,100.0
2023-04-07,45,5.731508492573887,3,8.150860620648617,314.4691948306393,3.174533295765814,50.7142550649604,1923.624131120862,30119.447721567405,65.52798690226,100.0
2023-04-08,1,9.976926159238433,4,8.142129782512553,335.01847104225885,0.6192301335290873,50.05008961749702,2301.158224215217,32446.504155165287,10.800483939784867,100.0
2023-04-09,25,7.524031200388227,4,1.3201968828048316,401.0808946504381,0.3526781879647828,56.726906238138604,2437.6997972191984,1313.0199527696052,11.350269225792267,100.0
2023-04-10,7,7.069804612434591,4,6.976410679389586,347.757674955495,4.547147518429383,49.45797603562608,1953.2589976583083,18714.378505366396,11.904555436684044,100.0
2023-04-11,9,7.785719390507511,1,2.2199619758262967,250.2573284026671,0.9506438315935284,56.87392049485115,1695.9467838210696,25864.845346302216,28.14599413069177,100.0
2023-04-12,24,1.4312798554846962,2,16.164704200184442,305.9322960898942,4.106250772798521,48.42449831990657,2189.616877487218,33201.30734512299,8.156200292355077,100.0
2023-04-13,1,2.0454459316946325,4,18.953760519289414,337.26653890572555,2.723154355535679,54.63240937552608,2044.8834415888232,1970.9461433108588,16.324437451143844,100.0
2023-04-14,44,7.140640822236142,4,1.4463295051587721,381.07475715252707,0.389282598043848,51.1433151406836,2100.3582335555284,34097.555425674924,-21.171365565130454,100.0
2023-04-15,8,4.939814871308626,1,19.10230414583403,341.80632942779266,4.777240957190338,58.64942699341722,1932.0309916311269,21936.037469676467,19.678470744889044,100.0
2023-04-16,24,7.5463529186011655,1,10.451531986734903,381.6329496491978,1.2348058349594626,42.61492568592786,1823.1014362678602,7892.558823042397,-4.735211160750819,100.0
2023-04-17,11,1.0291603074414502,4,5.9913135590774775,334.21512939357535,4.2982267267630325,44.180711411200875,2232.0696361933947,12690.208657988,13.434849643837454,100.0
2023-04-18,17,5.364813514845947,0,1.5372415055232702,291.0712243329316,0.8440500289228209,59.158111423291935,2063.9579989112067,11277.18207006243,-34.30239909389392,100.0
2023-04-19,8,3.7882156555691573,4,10.012485361408356,335.25316524205743,4.269714410709264,46.33367453256823,1711.288593163255,21234.36137153903,12.603591847302269,100.0
2023-04-20,35,4.5700021928167835,4,15.890310889814973,360.34835004638853,0.06614406452646993,46.65098320962069,2137.375044640579,2067.427196445273,-44.837927095496575,100.0
2023-04-21,35,6.039578720725125,1,14.141729545333963,357.8585104802394,2.5589022828474035,45.62138207250073,2097.2337195933,6341.446339996941,-5.518309408723539,100.0
2023-04-22,33,5.022883474625301,1,1.0045202292794753,312.3467675223009,3.847212897107784,55.742229782668616,1934.9402151352872,32507.721735031297,-34.111031817992114,100.0
2023-04-23,5,5.398606371128367,4,1.4580367073580702,339.46411394588705,4.6739775874639164,43.73271193387438,2323.9626468484644,5304.159629872443,12.660734525010522,100.0
2023-04-24,42,4.863574819956078,4,8.057465652652741,430.5402271419222,4.546010681032435,50.112252061388304,1876.365367530547,9335.850778325079,1.3853976235175025,100.0
2023-04-25,39,4.089551770854932,4,5.9058098809588655,313.0019352110937,4.098124347738224,48.67189089109731,1966.2027003690316,18134.824224166292,-15.41574806080553,100.0
2023-04-26,41,7.71881980598245,1,4.647686461120957,369.82170183391247,4.440956748306521,55.182577917522174,2153.7296175936394,20684.835524533217,28.68816090069656,100.0
2023-04-27,28,0.12203072318044517,4,5.620089978174272,287.0997290429061,0.9960984291853825,47.181586688341774,2015.3525900661443,30544.419184566344,-17.933329886667632,100.0
2023-04-28,7,5.9844270120522705,4,16.069654865937693,375.91375473708985,1.4209214785586437,52.07636289556637,1723.1153691283128,17893.297066647512,-60.62387664980178,100.0
2023-04-29,9,5.655083473229738,3,18.58456107263708,323.2302382943466,1.4448426246052926,44.143919133113656,2036.7598745986859,31594.58484142155,10.272700677303044,100.0
2023-04-30,8,7.161790747329522,0,8.102053890551328,362.0626477460882,1.8852696550084942,61.369705193386004,1917.1220416069534,24733.852281818297,-35.33197438827899,100.0
2023-05-01,12,5.990293647773265,2,18.122220042649943,311.25423194695395,1.9666033519259436,48.80203837673145,2171.3992489832526,4523.9895769528985,-17.30019286021685,100.0
2023-05-02,34,8.267988278090783,0,6.42991402495764,358.7255840053012,2.7227766232733774,50.043817424426834,2030.243668799028,6253.257535713544,-10.346931458785564,100.0
2023-05-03,33,9.590747945640278,3,9.528739726875832,322.74049112775685,0.7993988168322069,58.27377179425271,2018.9015306094782,17481.349017990833,-28.479876993920236,100.0
2023-05-04,48,3.425242571785434,2,4.520579956319994,328.54855451100127,3.4562333189299466,47.06663612847395,1790.3497672561896,15875.575723561584,-9.874551721164414,100.0
2023-05-05,23,2.2735098302998704,4,12.809520843516879,363.25958019185094,0.8378326965225324,58.33691171469308,1953.994938417199,29741.770785491783,-28.10563774509779,100.0
2023-05-06,24,4.235968624204829,3,19.57962230349618,337.0884357080895,1.5515424105227376,47.942644129310196,2194.0202188025305,23229.485591894074,3.247663702660937,100.0
2023-05-07,37,2.8792961647572612,4,12.069861920867574,361.41144344648933,2.51672565303077,53.358490919106295,1844.6927310917258,15525.323240089972,-24.574905115043777,100.0
2023-05-08,35,6.149502631526545,1,7.156281682270977,344.2747604406995,3.9822028076173863,47.13659179920351,1993.489955382457,6830.411338015425,0.6029279756402915,100.0
2023-05-09,44,9.118524088429647,3,12.956348919810567,352.02481043741824,3.697346166193636,43.21981777427633,1812.710789670198,9073.484093019806,23.24015408542421,100.0
2023-05-10,40,1.3911619414306187,1,2.4584135693077513,363.35259414060204,3.227671782052611,52.072971752703076,1763.231471789666,23020.04073876236,15.647455405843267,100.0
2023-05-11,22,1.007946030158865,3,17.773181605307972,339.49944636226576,0.7788663029008508,53.199517004917666,1983.0281910021295,16937.5521959917,-1.6342138428315627,100.0
2023-05-12,27,2.560155318536622,3,10.061679015596727,320.11850641994675,2.7352267280778886,43.420571288368805,2034.7602329754677,20597.100354426882,-19.774746368396364,100.0
2023-05-13,35,7.260955860624008,1,8.98699484079284,334.0306320221063,0.4372325089994272,48.46470840545644,2398.772587846519,6827.097412089347,3.183542318451619,100.0
2023-05-14,1,5.929629052588216,2,11.717295769070384,385.8541753950031,1.8868158839832538,56.003794807684535,1908.9079232307581,26516.250093782633,-13.91438248934171,100.0
2023-05-15,35,1.022126642251996,0,12.495677255788049,353.4851925222965,2.0675826514497957,53.00059475398305,1989.9661464732235,34101.54963423868,4.022469174030519,100.0
2023-05-16,37,9.187505222607465,4,1.4355161245302606,324.6530463976858,0.19905719722876913,48.023924991079745,1749.985296405815,10317.580271476023,-34.30570434905999,100.0
2023-05-17,47,7.900846371240867,3,13.652344424468048,362.0468182516316,1.3699404973498592,47.01237149182772,2122.4480029813826,19660.569033273063,16.145221126712844,100.0
2023-05-18,14,0.23022604787637513,4,4.838633606310592,364.04946754817416,4.778247336332447,59.74122162567388,2079.618955870656,39021.09316083607,0.6643312602629539,100.0
2023-05-19,3,6.513672109882461,1,14.279052650131796,365.5999722739343,4.7681630391484475,42.76533965098571,2297.6789355382857,13329.669622029105,44.17033360018347,100.0
2023-05-20,1,7.71246668519738,4,16.450695887683935,320.66488398886145,1.7616352712626964,49.704007127956984,2222.324430301742,23801.853796950447,26.121229236854525,100.0
2023-05-21,5,3.74435369720422,1,16.079170151050405,329.5282701714232,0.21550054474162028,42.67651563153028,2070.2813337684565,3607.8280080097747,11.323738728421128,100.0
2023-05-22,26,0.6892153936721879,4,11.050019348157782,329.69512350838966,0.8954746966409077,56.57407322422141,1905.9857000822599,24240.600099177725,-2.479859474151377,100.0
2023-05-23,14,0.7732106548878726,0,10.403397846215023,339.18056263801424,1.9610889671677008,49.96438193895832,2040.933687578012,3585.2709321847165,-14.592087274033315,100.0
2023-05-24,39,1.042469660518095,0,2.8575192267882343,366.167575554312,4.738898489846149,50.890870423847176,1977.7973075736477,38369.417412952884,18.848185900682697,95.20391660889688
2023-05-25,27,8.40439631980423,0,15.506923008062712,358.8855441419304,0.7059953176859246,63.84446154813804,2190.679506647596,28626.506082892454,-4.589395826394237,100.0
2023-05-26,9,9.106861982557131,0,5.428187608934287,361.25650871471487,3.817579218341061,47.032636621318034,2165.2462979924935,31526.39152542826,23.367292658966,100.0
2023-05-27,15,1.228107818457338,0,9.933908456358932,390.6205742711457,0.5434126968734604,58.74287957029267,1940.716911269049,28164.174430865474,8.016463274705709,100.0
2023-05-28,15,2.359060345950812,0,5.685481858550334,370.6667279747489,4.906287886956385,48.04634042795906,1707.6012440346244,23589.16144305863,8.15994254499527,100.0
2023-05-29,26,1.6552051036728976,1,2.676567259993863,345.7459512501174,1.908082495545675,48.83243771207551,2266.677460044085,17996.511243420213,11.890522539359225,100.0
2023-05-30,42,1.8632087949412068,3,12.591153937834731,314.483444718425,3.8761726944952803,63.190876283102995,2116.374791364641,34334.9351904425,-18.392538768751145,100.0
2023-05-31,13,8.374907890024922,4,1.0866406964580766,328.5635897458739,1.712955414055659,49.19454811369163,1936.101985885466,38273.42670172252,-20.442724877472457,100.0
2023-06-01,32,3.3214641265493894,0,14.972904682524,342.1488479696532,3.1383443857940434,43.12814297852376,2108.5746696207343,19961.44691616325,-21.134188967264492,100.0
2023-06-02,39,3.114442640456412,1,6.351735905222333,374.8738948200834,0.9600804237001836,51.40959394063156,2014.9722612500059,37261.40196621048,20.94993829751981,100.0
2023-06-03,49,2.2739562087711263,1,0.0026938600897064013,349.1800419768172,0.7301050964848127,49.13631587416498,2263.723585243895,23333.3163995407,-18.914431750369452,100.0
2023-06-04,32,6.0789439379425865,1,10.222582784744596,330.3141213533467,4.690320697840656,51.8354792086693,1614.0439536389947,21535.36747585733,-16.42319416390673,100.0
2023-06-05,4,3.7930569838554886,3,0.9370381705520625,328.01321342818324,4.588236389522168,49.332011033361155,1920.5618066973136,18179.309318214266,10.750342539462851,100.0
2023-06-06,30,7.442496518432888,4,5.52339115641799,347.9126537323632,4.437344701064411,61.07772308102382,2319.8109030957376,8371.510461204794,-5.040982492697119,100.0
2023-06-07,37,2.055798083756375,3,14.139529749114324,376.699626866513,3.1271672508329673,52.783679194179676,2112.6396806934627,148.78643272236758,-7.5958848418391165,100.0
2023-06-08,23,7.877898887144924,2,1.2537924324373173,397.73057917325355,4.041341056081391,44.62517686137091,2354.5213336628417,9660.24907424245,-9.331099376538397,100.0
2023-06-09,39,6.03721531730139,1,16.78676984712005,343.82694205910997,0.34518468455687457,50.622734010119274,1755.638581367307,20388.926864142606,-46.512633556826955,100.0
2023-06-10,45,1.1426730005568775,2,0.07639845317166216,348.65770457712205,1.6739452094533958,46.001850879164806,2214.4393431876974,15198.398090390101,-19.337630519280363,91.9477254369011
2023-06-11,15,4.145045842036277,0,4.936477384038045,313.5817488152785,1.5685156237857811,48.76143078748523,2202.4448846907667,17939.409120105352,23.631262737641826,100.0
2023-06-12,43,8.63518140612957,0,14.818081123041429,408.175777072984,3.1782266097630663,45.447796447165885,1663.6542929342331,39225.92878256198,-10.787962030679456,100.0
2023-06-13,29,9.229602317984849,3,6.325402994586136,307.9699148553175,1.7797888673532025,60.535592616030115,1940.8995420933832,14010.894826773103,-38.009794120354805,100.0
2023-06-14,36,4.657001223188132,4,2.0378477613202706,385.14986935341653,0.742533908218404,46.54307692410889,1978.6941789611833,18087.317574404315,-20.15988477736981,100.0
2023-06-15,13,4.808369780890736,2,7.204678376008557,339.0399214096259,2.9823353770677183,53.43782175997068,1676.0887942465188,5340.622054112782,7.197079295099918,100.0
2023-06-16,32,9.184547249393011,4,5.407865727690511,332.01900518479044,4.071919603345408,48.382602890616866,1945.0795346959121,1918.3092974795056,6.80069218411476,100.0
2023-06-17,7,5.870682241365673,3,16.854238043211097,316.6998928434222,1.910617472299866,44.20793413713605,2174.636628155721,31016.380583699785,-5.885612251226996,100.0
2023-06-18,22,0.3284667024343835,0,6.266958351702863,422.301459482214,0.6613435754924085,50.98824651449753,1921.815388095052,22827.327002879145,-13.784080941700672,100.0
2023-06-19,28,9.127494628791288,4,15.778649435520144,356.6447486983518,0.9834409865641153,52.00345918542853,2048.426631134805,30428.1922417558,-28.04391971512087,100.0
