id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,fuel_efficiency
47,140,0.6951445540475938,0.07177580622651303,0.453989911199699,39.355533610631554,42.68947278233026,47.07009994910616,41.74482838964625,87.35753057597341,18.06549020911703,7.502208889291817,41.420055430464345,20.852754029918774,94.41743635056619,98.25487615395994,20.788805526314448,16.291610476529073,65.2319201553551,71.91643817788894,83.32292639878057,34.52071008353323,63.0516985213998,32.7551764840762,49.530165368961,30.23653923900669,89.11300109846091
62,47,0.4043187681042921,0.6826172212234024,0.7624469586748684,13.07173235897573,46.90249397178835,4.914839034517704,73.06790115283903,76.27990528758055,40.6567807905491,89.56512304019185,4.455663161765322,76.5063431365564,16.971341639491065,18.076991930090315,39.656371679708094,27.088605502637474,55.90108925968418,66.85131814678218,90.35312259127926,37.44668891305534,64.84833418701278,40.93868368164492,93.08324158174878,4.49200552421356,94.64963908305951
51,1,0.42819961492561476,0.24193168031552958,0.12600202786399428,67.17088592440608,92.85555328941359,19.106213934635818,52.186229533217876,51.30772183680499,35.56219992575655,80.26758125262869,78.4441542070729,94.79170789344971,0.9558186148068581,59.09866849681349,11.121657500221538,4.334561992732578,36.24106418133016,74.81208001109263,57.199194530670816,86.03672346719318,58.369658280341554,23.116581965392026,89.66009580549783,55.66905814103094,89.00091525830325
55,90,0.7175977656581762,0.7139526325065898,0.19641921587201738,72.93098004772062,64.10861035821594,79.05136075336478,7.4176195594312215,67.07472004717734,79.10040740654073,13.952678055966928,67.87132362153538,71.68372067339025,23.7131602383323,8.969929700825464,3.184174454809785,36.44268113352511,64.1487470805588,18.892855544869448,75.3585358999495,51.53743307446752,18.348320436002307,97.92999974174053,33.73808454831456,83.48534905367518,85.53092433864617
64,142,0.6924361513243696,0.8225347943841967,0.951444825663092,57.506057345881466,31.16529166546489,45.395883304785976,19.201625096794885,84.73550539093668,51.021291647812205,77.67682713500729,47.28044641127247,88.1466764879556,23.50287871181337,73.3863983993982,65.67940046300318,37.99095448241203,27.12215203841182,15.759032215646862,75.20443368826271,53.54489996474344,60.342985849476705,49.700297251031664,53.136786382133884,40.94684483426194,87.32503275216816
3,38,0.9912559937021883,0.8039585075525203,0.17549162738135737,20.681789313339628,52.53182644507214,30.166224163114887,83.99982232439429,0.9538954025544943,12.784973699346702,62.584666605061,89.97596153682575,63.869909488317255,42.200525084572305,99.47536880619715,61.024897828980485,80.52705972072509,79.48302616043267,23.64839859227542,15.574975979894434,86.08012033322129,5.651094092451981,99.60769157965979,69.73835240876468,61.729382645808705,88.01926113164416
51,293,0.12839428945412523,0.5525009674078891,0.5677273179310546,50.445594166935535,6.605530782216007,38.401907396495815,72.49127466244396,40.28900310500486,73.89920631562438,40.91437879176223,33.615966498509884,38.765990055879904,92.03898315000369,81.91386377516322,70.83589360386611,65.3130670289656,22.931895030765393,36.58717031489756,16.422068745957073,49.052673702547324,60.92383555719223,48.978597806126636,34.000926690790536,90.00235976577258,93.6714976887652
7,139,0.10410964938416634,0.5201698923107512,0.5793144666619379,31.21897365691294,97.25682356497369,85.43995133256801,89.4761987012495,90.72431672770787,39.68879782249189,25.40211490955627,29.43217442312359,42.57616149303052,87.9184917779098,55.57035407203013,66.0386440271344,43.672255815566665,15.883769538201564,79.36649810358011,7.088550580912612,68.15575346293953,55.40170191076188,21.975126438406733,6.487921809393848,78.96945127369878,95.83700614046704
21,259,0.7243388171287412,0.14287596133941172,0.4896244620502448,42.746652816668906,36.0059901930726,74.8999017404957,11.755724912093656,74.03130308439513,26.292424763214704,85.97287835022325,87.27963250794429,7.532143216740483,45.68945549824279,48.474135739969206,11.42946811423835,65.21139786237482,78.24394094988749,73.792393747885,31.991363514030148,8.564466587406072,65.52548308390995,50.745239673685674,50.54416567178047,19.387639939281932,88.4819465470457
73,161,0.5783869170064091,0.7753461504031356,0.6447452485768186,64.52185758446639,47.78673549131358,27.231539718108277,99.02225346150739,54.284137433407466,37.54986220207201,70.01882592940531,79.69876547589855,3.145719524602608,41.08999049918065,83.50299612668469,29.10788813756463,5.278335051569116,70.78920306979332,92.54515922785332,47.350858774106456,17.86317131268853,89.54756057523939,3.95955717990778,60.16357358233364,73.33839593650058,87.76394507148927
39,178,0.27416066655980587,0.27140938044671437,0.22982672579761843,74.52147426908346,35.52839742369226,11.750184021237331,20.94067139499336,52.964452703513345,49.77565636068964,54.773990946913685,51.49798106483448,69.54756041890774,55.500908647485126,93.59740847107243,12.952660990035236,18.027153601837608,18.263897570179843,5.862955909861545,99.78978527542169,40.43762007162456,85.03581052395366,90.47698014219513,0.5841600121510249,50.189302516015196,89.80624590749359
18,10,0.0794193689889866,0.49669542281794654,0.5526622677767482,23.22246909013431,68.25117301162001,25.19982216440717,1.177987628664201,34.777009760443775,34.311551641700945,60.95685338984641,13.073473945784997,43.84288920111806,24.345401197176574,98.9206525798093,84.29724020485632,62.6947855241755,11.624575268993798,1.1556281014185599,43.099334206816955,49.483906781987486,98.06541915625388,81.85502511944411,9.557537353853062,74.59668078860847,96.8835594010967
4,261,0.08565824959643054,0.2842740929275167,0.37217325524689715,40.532536064695336,66.2232158329593,92.07564510547337,99.74229390535541,52.052053364151455,24.190577259175782,9.106618208218098,21.507147146505247,55.22150680546295,5.218499196636284,39.65392275644841,74.69036553555233,64.13668192253023,83.83990884866921,69.91388297007991,72.62425885073709,96.57337012362295,97.6241032936575,72.58205206942847,20.72906435941523,49.45155505222182,95.09016389756616
89,138,0.8941908746641183,0.13382836299969314,0.661667259629189,26.91615709916292,71.53223105291356,58.15888378497554,28.107388544511313,65.53831994634533,39.85020288039804,47.39197609111919,65.62279904088066,55.76612476224163,93.92241361712067,99.09174747945123,20.152700291824242,77.41346587074271,77.6598482196688,27.928749579416568,69.33970262725346,97.065163304779,77.23196933737526,60.982671544246,34.80522869909342,12.795816410830286,88.36647554344253
60,172,0.1918673247187429,0.6295576968917366,0.14122354337314946,19.86316138618691,26.814322961192083,53.34802087447829,66.80194525125599,41.83630384287931,1.9172910749898242,19.3700292785702,38.50412378404117,27.73758133333014,18.669898487717273,15.59262521738315,34.13092404898934,40.29997590536022,32.725737369966424,33.40788955338175,20.44819502505796,85.11970874787616,95.6419622177728,57.983423367036316,54.10512228305804,56.990944668923916,96.09501061419388
14,13,0.32337156211552076,0.05433203482290383,0.5708774168394762,78.33872199958384,31.566848116406597,59.63935996924615,17.66823141763052,71.4153146392174,77.24978460963139,20.838367900882538,83.64731916659713,47.58925108294907,19.84007292457164,25.35497759319092,96.66149922642143,72.25540966161562,65.81974082133667,54.68020259145122,5.850715144943641,31.559883528557453,86.7283885889112,99.67282140794629,29.38429187596653,49.21339923973399,88.93241217888641
9,168,0.22665640222698802,0.7486452341262,0.1852703553833237,90.92526944369924,12.525123109620795,36.60282657465152,58.022853219914175,86.12322272603859,17.09448935675858,66.13039622868668,94.99550093322041,47.07602216677023,47.24603288539476,8.90161247338962,59.41593578796515,68.39803325601895,12.41601865478108,10.24131231267985,54.60067515335874,96.40282908324397,72.75824498949729,27.799743401993794,27.618381440650374,51.792173364144176,88.6409090333602
90,130,0.3549963058319373,0.31758679526111666,0.2786430631150364,37.02321856845767,65.55099718461126,80.71070203195127,90.40349864545593,15.468484818486116,4.390461363063725,91.1256151834288,80.56369252749182,38.8427221227857,49.16133448403307,27.173851648448167,80.11555973011572,96.33933783698491,50.70476590476781,64.26944165480496,70.03055923144761,68.93408646762126,7.5384254643755195,77.96843653655779,86.93493438130818,87.89024536458703,92.74771508483487
53,84,0.06942384274609337,0.00013469300448532007,0.21870980032358323,75.12789243737669,3.979712733565255,52.32862493002498,32.01811674284386,45.154702281742445,65.36986929050792,40.375661047834654,37.754542299555716,82.06753834010705,1.8434209700741944,76.79375516180112,26.459103476872915,21.513022642467917,1.8730292060419873,32.51474462311502,99.8251790186256,39.29401278174004,4.9049888269887765,58.14047702136575,14.505064080142628,89.48370467062514,91.7929723288014
2,101,0.5190597909082704,0.5111291392372298,0.1828377798688171,89.69952893644111,59.768233552345905,11.674790276879554,67.02539760443592,40.80200912850811,77.39361288236722,20.774927301219037,78.8686429231424,45.11640036875959,14.79547387739707,85.29243581784498,21.005292017930522,55.16795637526395,39.16018809215554,63.271512430099165,35.861105228117076,70.16749169847664,83.75995675057702,97.58805437588852,49.546013317236024,45.353710676571836,85.83944919727318
84,273,0.0676125635922149,0.046851908527603126,0.825710951560667,84.61242105302316,86.96958848516338,12.906512482906296,18.79035887984165,68.74648040497281,81.38291315928431,64.87469372366542,35.14416734706835,60.36445245059878,37.81548185607417,77.88926451025718,78.39169288465484,60.17644421104693,7.484282147140508,83.40069130733858,89.63645620810968,1.652272978652658,48.96558578716983,82.78031832982523,95.2824716936136,45.57320412800884,90.86263225877553
92,265,0.8003565078223616,0.27616955782089947,0.28570756766089034,18.28133885392259,89.08321482896335,53.685914650261836,62.479539871872525,24.986746525792935,49.35091826605999,87.11870463503178,16.71000877656339,89.55201203808261,68.3730693510539,63.10657781676963,68.58724552314402,99.86478849342207,47.51471801568825,17.111133333742966,38.19324558691864,14.615468227421358,81.46066843749209,99.85251129895927,62.501324911604584,51.5186958872616,90.16830103638412
60,38,0.23371208191043302,0.7069764874557162,0.9271237818644493,95.62918815133614,44.90377603699617,93.65702180708392,33.64503518175101,64.02509149522763,20.53681846899853,74.83188011224908,3.3393204865857395,86.62336228589224,22.841845683193583,51.39665125226456,68.09779292117636,20.11841421666517,42.16816468528943,93.08730929145203,68.94117084305128,82.96857115563677,31.291827065521936,58.83249944624463,71.72054798944384,51.9589278334257,88.09996036576206
71,94,0.5400119146045106,0.06268962162186587,0.9699265253451909,37.66764404294625,45.930368821307376,30.835212167619876,21.12082585879517,87.74892417314881,73.72276772498267,86.87572305365872,38.571671276102,89.04222037791652,42.30144462417626,70.87042892136465,55.263458182919386,52.32180199672922,44.4385026638056,53.068814106244375,59.825293051705195,64.55736368731712,39.76498583230128,20.454395754493504,43.12369913906071,95.03871441791127,90.83311644966027
44,95,0.8800790875614583,0.8393384923560023,0.5712604699370973,33.92406611738363,7.696918300801736,86.95411688592183,31.318205070363515,41.81315997936227,69.97130771543371,53.655467101079935,90.35593036972818,27.000499646501396,55.73450647164668,39.08335492672218,56.35783427765488,34.618530771363886,4.5331302047994075,92.29277651739683,5.297879330259692,36.419470129188404,70.01867210119319,50.36870356947338,1.9932167119719568,64.94004673774934,87.80680251264705
8,69,0.6508773690471942,0.003819922658583108,0.1430011226657264,6.2431327277780335,67.07650254430358,76.40955865788793,17.884106850779936,91.101569997922,24.627073410317323,75.1876244369191,23.89865877556765,3.498248830806283,88.8592494623292,84.13083514997018,73.56975053062538,52.58929685789998,36.16163412818324,20.773008220177815,7.83884269702585,50.06666402227188,91.53267369320932,71.11111340505745,64.61303683672054,27.745699488794394,92.86691303675025
47,236,0.5329577865513353,0.24682386920190225,0.37454824337958126,48.6173654104883,82.12594203728455,24.781244290690687,90.19161078378828,99.31637389334784,90.34077558627929,14.006455935893648,20.6513164929784,26.10667998953292,32.60705023271233,67.71900939767855,27.00024811211953,23.212860210310595,75.64838490999165,60.456266460423755,2.0764089724460977,90.5142149645767,8.776147447888594,77.4360386181588,63.1924281428124,53.15367969539899,89.80868559343781
35,137,0.3243337531153756,0.7409040561520714,0.797732263348214,10.90136156409287,24.465505460471306,3.6340748316242455,39.71868863171289,10.609204994795206,10.4371458082829,34.82746153631915,96.98207852410403,27.870734562070865,13.355826586348352,69.78046984944085,35.27684658569557,4.761237842748811,36.891437335362006,40.38871173236047,37.083408459398946,63.15781094790866,86.14781446346062,0.05099890159435683,11.04276364633331,62.72235829079828,95.66652631243696
