order_id,inventory_level,order_size,lead_time,transport_time,supply_chain_delay
2184,142.20682101209792,90.66021078730876,6.587402633032123,9.880561913507638,14.899395272575477
1459,341.8052338227766,26.53740289165514,11.124092810504813,3.442293671851095,1.6862551741690215
4385,119.96626782727147,164.99224226581336,4.924682451081293,1.887246343201711,6.084826318555703
1021,548.3486679813036,80.96683977729364,10.623689097907326,8.463828107131835,12.315007996459645
3300,528.5896271101128,110.03484688921839,1.342978275747133,7.360079803099299,3.899219639899089
1747,848.2343410562511,31.33782543813164,5.285922772314305,6.554969252901107,-15.226536208784692
3904,376.9995157939445,10.490962820546653,8.687824707880416,2.4038277732903985,-24.843992534707734
4632,834.7471616917561,131.21718910072656,9.849257613087392,5.306465046303657,8.79415397001014
1474,971.1763888958408,107.88328236340901,9.078569302466752,8.025004241984924,8.101470831035936
2082,179.5674010290819,122.77232813339796,10.768587865028014,3.7326154432945624,13.038598470903729
3558,812.6360555226696,160.8113315722981,1.085242475357747,3.805208456635373,-0.16289977145107049
4753,630.9603074238725,132.85512355034342,2.413176799685301,1.028268154433099,-1.3077908341783129
3047,532.0413703166275,43.20695413720166,13.165219531908031,2.568190614808416,3.4196199029710765
4547,478.4822007985676,78.54677863101396,10.544481017262257,8.878650626096508,13.331447055677401
3747,806.2014375498786,182.11930990967446,2.5810429976041585,4.975718424739364,3.129985162595286
1975,675.4252212768181,156.289493047819,12.78904212358011,9.858110493109905,18.325523516068632
2806,824.5402007674257,115.76104100797627,4.391237049543937,4.5613716721641335,1.8298306818093755
1189,912.8359528089636,58.572549583761734,7.695638378733129,7.436678093022171,-0.45238932124696163
4005,655.5373408875628,67.39149534861106,3.032751180385244,3.537271386142562,-3.1572781484439894
3734,982.4164525831401,149.07203284127056,10.941540789903893,4.274286770268402,8.62561453457278
4005,647.2790645876967,171.72310956202645,10.33596189419975,2.716533888318052,9.283177452337558
1562,672.9798894600543,137.57068721081674,3.9555745963259064,4.123561316494555,3.187251579722938
2899,599.3340476880031,163.81069539600392,13.087610735998027,5.925137683785788,15.35404929614513
4638,181.90188194619725,155.66466568807715,6.61828433907597,9.925955928813245,15.375690673527869
2267,753.7573293852055,38.44375391182197,5.095211274990385,6.977815417646071,-7.533730002198563
3879,592.7016762092004,90.54951445352738,3.1326142525034966,2.7932135896748265,-0.6197807100728534
2528,505.819402674494,39.0669221574269,4.726352175217524,1.4046529743239602,-6.816505807073101
4202,919.4241505629457,54.694761112377115,1.308376897133438,2.137208331830595,-13.364510141484255
4556,368.16350638775543,175.15932868369998,9.165604894385618,6.062996811457427,13.126723894627066
4890,571.24204841351,99.8494734703046,12.79123044881527,7.886442959350897,14.956641252864934
1646,727.877684344117,111.71803935010557,8.685726292182984,9.463772865706723,11.634188930657107
3068,816.8245981064896,43.9047333932767,4.06983546693426,1.1424085479713875,-13.392232882602926
3888,513.4121271515552,69.33163934927124,1.471368494994218,5.704841274056828,-0.2289537604761369
3214,857.8822735168387,53.74677200129529,4.00479302562324,5.237806206008591,-6.718959789925108
2297,792.0259671838577,49.175371258501016,6.825699992995292,6.904495197781336,-2.3759560575871337
3435,159.61238006667926,131.2125507300343,11.634560001797151,6.036209690188078,16.454328283151735
1600,141.27513976416964,58.80793105268582,3.6297999355288377,7.183352355242325,8.410837888014811
3363,658.7251159798822,130.0829423438795,11.077080346965605,6.9227432627427135,12.935938183143199
3061,412.6720674028728,21.106376680625242,13.137068556926371,2.053105523721516,-4.361834947111399
1241,288.2177119706628,36.937134770149356,7.355255873516999,8.197461222568476,7.749791564254968
3041,621.6849410245645,62.16264826002382,12.500047882996306,2.109093181446924,4.60820065366662
3824,407.4068894108905,123.43891421018142,8.765202872491338,7.286775626882234,12.751504803394747
4417,583.537075042663,138.40983656660143,9.91927171913267,4.745308308765461,10.448571328531806
3612,514.1072430852148,94.11622368811015,8.367898444734838,5.624656611189382,8.530082987464436
3945,626.2894953542383,94.7002737696735,7.484418034518784,9.129682129381395,10.000713840672894
2363,460.2704400192532,147.65820176573743,4.285148184861891,9.008953538261379,10.17696745956586
3139,727.9008163272385,13.006007435460663,5.244716832454644,8.360706750895265,-42.361084196941604
2390,262.06054511436867,74.8071046501019,5.059581665210526,5.5913354241069095,7.147766601939072
4003,726.851319604371,165.55434085265424,8.886045033353406,7.626158291204498,12.121794013265493
2478,470.4950929217753,124.61168794054072,2.6793517023344586,5.616073499669285,4.5197352912284785
4499,886.8858443689754,74.07315522352987,13.835083669832692,8.826454742272997,10.688430992924902
3556,563.7124493777898,182.04971054263802,11.089172033963585,4.624982499096099,12.617679137973779
1775,975.7993143430939,156.7983182153827,6.620238832784711,9.732118099733892,10.129080270821838
1034,641.7418559868642,60.33013497497935,3.2207380233692913,9.390904824059898,1.9744736076618157
3253,301.46415931568856,132.6050691298862,13.347890376102901,7.674423575066069,18.748915495937933
4152,839.6115731600042,123.19263835590178,12.532893261416312,3.514742957584648,9.232199969195364
2955,410.57436504014805,86.2257036674067,11.10410173804051,2.1848822991393257,8.527360210671766
2585,412.85729303441514,79.72165504891213,4.801658663757393,8.692331050838778,8.315255118819
4943,128.6242133366486,75.27649020738374,6.634252924071365,2.4877205752416516,7.413283136859958
4459,593.8437782866678,127.25959884517289,2.438475534333927,8.68834710097602,6.460425886651699
4073,580.9811533592707,94.0578879313272,3.646553346185444,5.416885060411244,2.886591720612712
2021,420.3923358447875,168.05399151777019,11.96223292243426,4.659011054272938,14.119712581659465
4461,904.7955366063331,137.22449706545274,11.010542063909574,9.128717009509861,13.54571669610784
3613,215.87355846967952,23.287005084792483,9.308800681663087,6.434658842862501,6.473329781192676
2129,397.0895619791399,131.63196252735156,13.54017416296642,6.18952606416746,16.713035016382886
4843,389.4244882120261,61.51801293503511,9.165731249382635,6.028893501619579,8.864373339545374
4893,183.06152760587148,122.63427841415032,7.5375519994905495,4.3405256441757825,10.385334097790428
2500,533.0308546506639,139.22506690965577,5.765190448280678,8.070787931762144,10.007423174559948
1702,719.0062453864747,53.857545939262295,14.166279080306415,3.275185996141957,4.0913164046664825
3449,560.4913121925351,96.80314252727004,2.158016461340949,9.450054640371475,5.818059563247737
3777,241.27991444457436,46.16172393562288,14.032423208851318,9.045866845422648,17.851450719134245
2579,439.5573687178653,19.94438639943658,12.574005239034257,4.037322931074083,-5.427824096330028
1161,102.3355219452819,81.91052046231512,2.819018943499818,7.565173928484974,9.1348353856975
1201,881.4709963320281,78.95941165073847,8.90978100745355,6.159008750046323,3.9051934501838694
2981,176.06530691261372,199.14129323380882,13.131671744487216,4.038843717993111,16.286392917861225
1995,637.5502740298875,94.80694672755202,9.005328290500152,9.896694831959021,12.177302033591875
3317,987.6312962801336,73.37821439971808,13.700797501848712,1.2271361126343778,1.4684715062864626
4934,582.9315813885993,120.29025127616818,14.201773435424595,3.27381427559158,12.629545947828927
1815,931.6375831966898,26.865804880476006,6.913383310580283,5.680666550000353,-22.08339931101415
4342,312.5048798056639,192.71648983141452,6.282391259688531,5.697577031307075,10.358389981433001
1455,783.9598680438271,130.6424086622963,14.108496155568195,6.300397674510077,14.408086924639766
4533,578.1391785761807,153.41918578876107,10.451960856095353,7.765085548206273,14.448683434547599
4798,748.4644552523183,42.390808253044334,2.62431753887437,6.611300474673667,-8.420673199030261
2275,156.1072262601173,87.80079207098873,1.5920844891175367,6.402533144752333,6.216647041828953
2016,232.96518271560402,90.310931545276,8.904806713961683,1.4816301662173896,7.806846804764886
4773,219.80523572873042,166.1432243412065,14.022393516137944,4.3887725901036845,17.088179649223566
3343,718.448954862998,10.234969154287795,12.819481833681458,3.0885016573104043,-54.28753386061775
4796,859.9966053702659,67.16209058711846,10.46186845050071,3.388331004417779,1.0454073787288376
3767,774.6546088077287,196.43491112541773,2.9476218844752253,5.989037269063104,4.993090241222457
4820,127.42493746023474,100.22844326618154,4.559239372481738,2.795547834366476,6.083442134453682
1337,880.493482967251,82.67999324636156,13.257157171736626,3.6455419091520778,6.253285015945025
1878,418.7320037138129,32.76751038335281,3.5593013131966065,3.133762376656061,-6.085813887814794
2076,457.4474492536742,195.09127943932296,4.898151715506084,9.536526488963753,12.089891443276091
1791,194.3822498792328,13.805007625906649,2.8144091167361873,9.501991589539857,-1.7641601414016232
4993,763.6646854844372,150.06424275137618,10.465515239801755,6.489474027364466,11.866070871398458
3264,264.05549062836224,156.0339629098166,14.215752275084935,9.3207022185871,21.844159523371374
1763,607.5685828169528,56.29477605213466,4.765552442335403,8.072313809215359,2.045238135324084
3235,856.638987290138,137.5961042864771,7.655692509901032,6.309530945216279,7.739473156935881
1379,180.28389584085056,27.656537432084086,9.88075635595686,1.0579169034711615,4.420001271527435
1492,581.8020076139712,58.83898062209518,14.992527475018829,7.952646574714636,13.05713721662264
4112,309.8947703948211,159.70137777553035,2.46731290996601,7.322395074296219,7.849244008864369
2180,408.63417785043424,174.29037648637265,7.979991193079928,6.537282879541726,12.172714458440176
3062,526.5729472875005,125.61241840536034,6.391681678635001,7.843818805142245,10.04345519102433
4884,419.5938729513743,106.2993020458917,13.121482313112972,5.616299482972892,14.790494609099191
1064,683.9405562624185,40.26776391760626,7.663548234163183,7.336749441892052,-1.9845182094719807
4928,531.6238915788251,21.99071628503853,2.5536853441920733,9.41654878053844,-12.204689724408386
4910,625.7795362427523,32.35331540997614,9.88193803401217,4.382245142614776,-5.077869664418003
3568,763.1402278554216,53.19788701825877,11.790928655694318,7.373096514105629,4.8187142819164865
2367,601.9680393553937,74.91815536041496,1.0403375233186043,5.281190362098629,-1.7134809380042233
2152,627.8818911946831,82.37280984708757,13.025393595888813,7.069596866325834,12.472549363504415
3027,608.0126882703771,75.80113603191067,3.6043220000793186,7.866040019989277,3.4492066641064287
3695,440.89536335616043,55.42051311748047,8.72897110514729,1.4090725039221637,2.182589237480544
2495,403.7021504847263,106.84760688282265,6.821165009624302,6.819403995537957,9.862270526961833
4134,909.6826574305111,166.8043605642504,11.075153432547426,3.040670659662501,8.662233704324859
2162,646.7997000642156,63.14367230958105,6.196262607000386,7.030292840268101,2.9832535231567014
2522,319.9178399181891,189.0535336294243,13.17668447354395,5.214971673404321,16.699448475520768
3640,548.4229280640461,175.93396572753107,11.226949053423063,7.961974676783985,16.071714805846252
1391,397.3136331528226,40.73520015690083,10.0679843948809,2.110607336850368,2.4250215609089985
2698,940.3226413838871,159.39243178384797,12.14736833787996,6.636901164905756,12.884851124759722
1418,106.78092682066726,119.17160264037565,11.556322488997353,3.506236560347971,14.166532441874917
3336,302.79951794127544,117.64931881256953,1.5031414489017467,8.676837957975323,7.606232945805978
1378,428.8211377066519,84.29812498105314,6.526280953827594,9.355451550726768,10.794773123156094
2796,539.0288207278641,105.21906984458185,14.031302162430858,9.967584643111499,18.875967343090743
4561,865.7357660525316,85.4639677115501,2.760139765891167,8.16406662184555,0.7943728539780093
3278,179.0988620861295,112.54919756438913,11.319351706048717,7.783606633852041,17.511664346146006
4065,825.2783980670291,129.3105100268008,14.644285358694615,2.9395068298079594,11.201647396899924
3088,150.0881404212778,138.1177232177192,1.7307808066296029,4.024063530910979,4.668176117672164
4099,858.0826317683634,111.17142658629098,10.550714328772546,5.191142875860516,8.02330345285295
3182,146.47193008706154,147.070192792459,7.554157978214425,7.960429430040247,14.518655280160177
1200,116.41823328552493,36.8428293623461,9.10845357524611,9.234692785701718,15.183284990352169
2863,727.2653161297794,50.276673271425324,2.1947787107805476,2.7022519002068615,-9.568232677288263
1779,997.5299812915549,165.55965077411133,1.6020973261371527,9.301307362030926,4.878204848549069
3977,906.9492366766187,71.28031579081889,10.336133247712905,7.2606218711865225,4.873056765230848
4104,618.3985760250939,14.349826745462847,12.52633201749005,6.496936576165347,-24.07122913055024
4119,925.6560517769785,39.22031843692591,11.948214689061542,2.7985714415374554,-8.854655384100024
1502,104.77000575784487,52.486742554299134,8.613280190127323,1.499725295282355,8.116882261541154
3454,977.5604466506283,191.89134869997156,2.3981354959064944,6.116184086571459,3.4199760736464198
4645,541.6739013329061,118.87787149686137,10.632622213704193,6.863641149960031,12.939705490341204
2751,750.6064869595981,187.2188406904884,4.386444369758044,2.8970330441921943,3.2742308862436253
1804,838.7753258380174,119.28103659435874,13.75496183874337,6.008105852429107,12.731142501836167
3146,746.6115437528982,101.07734362619183,12.735715033639869,8.708440624863162,14.057618607093703
3731,581.5330588404195,69.60826132687825,10.931361539223472,8.51559350909518,11.092586647855978
2895,528.9575357137708,125.21047944234137,14.283843381635826,9.346196625276674,19.405493163312624
3773,854.7243028323622,36.447624677330666,1.439905501157821,4.292972286011924,-17.71787683399423
2570,284.5698041345132,180.66970918561412,11.306805950850668,3.8624461529582685,13.594169012032022
1960,971.1946598538108,167.5731569768439,5.623398910709675,7.744834053827278,7.572587185851675
4810,739.8572309530734,70.33097509658003,13.684922399609114,4.880011645873045,8.045284205037246
3660,279.5562346044878,191.03153024424591,4.733452753267686,1.7879379762500256,5.0579871005615
2485,762.6224653286394,166.78814580895795,11.14799099041024,3.5452101760344976,10.120799083372475
3690,576.856020863005,136.59830830865755,13.28705827511094,4.767240569783402,13.831288853002338
4840,736.50708608,33.13476311380221,1.583195457357554,3.632647829286268,-17.01178162651603
2028,791.0015512985549,100.86446437913374,6.567066114288505,3.9898501385258944,2.714693958099149
4289,178.5611616307079,106.16043542088266,11.67232644830714,3.643983155569517,13.63431611051177
1502,555.4935607234123,54.18475808942222,7.3688644531062195,1.3734925046477149,-1.509484709725136
3814,938.8129080312407,25.19342492826737,4.741536817110335,6.7338523074199825,-25.788814162807554
1397,388.5779729435628,157.5774897896216,4.077274883524661,6.375631783181223,7.986958177093915
1870,634.4947878021089,33.186659903635054,2.841255736829291,6.880451486308125,-9.397263762328054
3842,432.3074333589065,122.9152426067372,12.99981383798795,2.7307890643026473,12.21348473052684
1392,508.8411749971897,187.92534303789552,9.054975645521784,3.6608908745123676,10.008189275594688
1206,593.7428061443379,176.4599865936281,2.0693892298803838,6.5765433425043005,5.281187863933154
2038,594.0297819000796,62.772998512359614,6.356124529988896,6.396648116139293,3.289630913570699
2881,281.55741609721224,171.7752411347404,6.148271111271539,5.55697278418841,10.066140295678892
4625,716.1143930918499,10.063176162892987,3.5443486699324818,4.153719250091777,-63.463798025685236
3939,179.08130011839114,13.360683826518873,7.097106756610669,9.216379042972209,2.909882926880906
2484,224.94229609781834,124.48510113014434,5.64939111550391,4.057932180689594,7.90034162484755
4762,102.4398094728967,79.3116616374606,5.785251876890555,5.100572407935264,9.594213349461024
4646,205.0264577275132,83.42755982023796,11.346371809031421,7.103024478587878,15.99185757775789
1863,525.849580946703,117.24380722898768,4.125687397072748,5.887192877800877,5.527785553242217
3790,645.4916929502548,46.43866656245351,9.986039423974976,4.121973787279471,0.2081375099967726
4312,814.8605049698162,50.23351662644089,8.989094734333088,4.920803114108589,-2.3115526828736392
1563,196.02932510209246,102.07430153358429,8.953295172730142,8.150327360681555,15.183165355092475
2020,865.6547140148092,153.308173425334,10.282102845984863,3.503162399379512,8.138764509795891
1095,771.3770729938464,127.70457276744166,8.677348506739156,2.2802971579913387,4.9173210602343485
2923,467.6664636423252,66.49745916499938,13.309571607849385,3.818468816467994,10.09519331234112
2757,939.6442603899592,91.76406372669503,10.458121287303637,8.645807939391112,8.864144476222677
3532,991.8365288116515,42.426304124499694,8.657485519199433,1.80090743370712,-12.91947484111845
4478,284.5016290479135,24.179664724045523,12.616683684027029,9.925264660352067,10.775795575313184
3278,441.30572646742036,158.71224774138835,9.486051909068717,5.869026090348963,12.574538168701526
3796,933.8044812307401,60.423607745756975,5.076019468992506,9.863611695703845,-0.5146675120706448
2678,749.4368956761494,43.775613691737156,3.899328854471997,9.450967798773798,-3.769666551692872
4242,143.28517956767894,141.40743055817066,3.132588999277503,5.075323427898251,7.194633429020592
1540,803.3630335762734,127.42981811456534,13.592372975645423,2.786419671448142,10.074435900276171
2059,845.1467984597427,130.30602894255816,10.941896045172921,2.483962989086246,6.939997978418822
3572,775.4517322887822,53.48997492085659,14.12329813430049,3.1599042748296178,2.7860609646606473
2183,819.5834178275641,54.20265232690939,9.446085280009202,7.3911937650808355,1.7165537181363462
4910,842.6194090235175,51.95249965927144,7.627612340928776,3.4565499525833907,-5.134872681701845
2722,267.7644881093297,43.01299317583596,1.8360308455924506,4.072827426438685,-0.31634179750868263
4314,312.1225714584998,134.5874977867147,10.402991941644418,5.039009235951533,13.122895936831828
4157,670.3827073481596,171.12301819738627,9.150922636755237,9.219094123793107,14.452468353501848
2819,917.0795174162644,147.62031923856563,14.8629245102267,2.704540760963615,11.355044635964656
3625,384.57692406684515,160.4977904145032,4.348222888951403,1.0452389734882281,2.9973109679405048
3729,629.476008215551,86.91170152618797,8.430322974015702,1.5408676934035315,2.728483446621361
3604,714.6838570754192,134.27440112067964,10.113402691653016,9.142897075121061,13.933737527728272
2597,506.7537411691353,77.30488568450716,10.024276446392811,6.827648183590268,10.296663126366436
4060,742.4042093697934,109.8458781740416,8.858109601277638,3.457365573950261,5.556876475752657
3693,909.7007007629558,101.51062084162385,11.876992144581157,2.59473250910072,5.510093907848253
1795,661.6913897636539,43.608557577332334,3.86973693337543,3.648400629734029,-7.655292298455146
2051,585.8029557231698,83.54496446376986,11.158780803841822,2.033172345261521,6.180124734510991
2643,494.87020784950516,193.1262323416467,9.676284000063248,9.47379619255997,16.587661810359833
4627,619.7376438155131,57.230248965838996,13.545051565124027,8.057855569287401,10.774059540450454
2363,419.82620663655626,35.422709893102855,12.860722146470144,5.161520592212867,6.170348631668334
4869,452.33389918135174,89.5303181085477,5.412058547855746,8.784663446036816,9.144423412389298
2981,578.6717317193566,160.16416981342815,4.867322549652143,3.2451238386390906,4.499455215587383
2354,159.95720115173526,120.60816365819473,14.74314653393427,7.4540851162497415,20.8709764755753
2663,306.1228518323167,139.38521717526646,8.38171253281359,8.705192491123691,14.890668880420069
2529,588.564379552068,46.042021153188664,13.689893494802115,4.210918404609453,5.117611579125311
3038,488.37532882279834,127.60015667146709,3.2943343329267507,7.817180009056459,7.284126182263146
4419,399.53420732123584,71.46507503318001,9.99946480720244,3.655651143378784,8.064494137958219
2496,757.4942231283713,168.51763953140582,12.338042623048207,3.689714217331277,11.532712729657762
4302,724.3458466630046,129.5667731420399,14.263533494210256,1.9635146069876745,10.636526479817983
3237,250.05768399404485,47.782692777306224,5.722761974238328,4.960522418584588,5.450057266853855
4296,890.7662038360944,22.277169170376368,11.149736378936735,7.5674071584768,-21.26846670882069
2408,545.881263763569,18.10030976453622,8.543382126554667,9.461987250141565,-12.15330032922833
2400,767.3148200251409,80.56762785352674,1.8488049649305547,6.434172927361865,-1.2408822543676212
2306,615.8357643316498,60.51171596431956,10.659996322325208,8.76821983962165,9.25108344446163
3680,997.923354331459,132.75712345787653,10.661351815329809,8.402451843612043,11.546893617966932
3675,777.1628080349404,104.87342864593747,14.028495267851518,2.560087476777528,9.178099287864082
1972,736.2824151191131,60.54366282102234,7.962374246365614,5.372356860213683,1.1735505500660128
2768,800.7147451456759,38.35517781053346,4.223512889947205,2.0523118197285233,-14.60048954184564
2282,228.81518699362266,34.16795491061542,1.6238935282815081,7.1393784540547145,2.0664946190959794
4430,284.09013385251694,174.28547450667935,6.818990613602679,9.549097014214684,14.738060027085615
1709,742.6576740012528,56.260813996924774,5.226833801085025,2.2338051227088087,-5.739626433935376
2479,544.5833384177763,133.825023103084,11.655236284334258,7.604948177222871,15.190815925014533
2434,779.1717626741049,164.0303263173906,5.9597487077746525,6.690143357810749,7.8997231171529885
1648,192.6244276697305,126.67544912509986,14.286996748407816,6.252445333072898,19.018828347721602
1317,582.8332163361353,173.3173940129197,14.47234284182898,4.511082112195053,15.620616393143587
4748,440.93940900122413,84.55480709041015,9.692720263047914,4.196184829784313,8.674069601223216
4296,511.3001973535105,191.68221622330017,14.00124401820836,1.4072427011699906,12.741049919931754
4890,643.5620848652612,35.29755079383842,11.65196082320294,2.9611783742681212,-3.619346354404744
2257,552.0595127162771,29.40841063493224,8.656034973651767,1.1365919405814422,-8.979537265918825
1683,585.8745734015531,135.15150777941426,3.5243110959188937,6.232753950238185,5.422118414575428
1663,537.721733796047,189.13791686851974,7.4203712091937595,1.9526791229011797,6.53003639444093
2998,468.0596593769439,163.68785771090234,8.852242487076646,8.857174546267444,14.849952281819217
4898,794.6937825384206,24.519203293229772,13.095462130290143,5.708287186274487,-13.607327545702379
4445,110.98276508624006,63.07986564759611,7.738667271499308,7.297209181528376,13.27647566884942
4743,638.5984310847043,186.7605881191865,13.567445417491394,4.697713826564469,14.845816664789808
2631,608.9575125906765,58.081102232149064,10.440885706328565,6.045218281009438,6.001497304829039
2495,744.5611672596569,158.42238051951466,2.917986882751399,9.483932592699674,7.7020711029041085
4304,639.1264282995938,166.77511722645372,14.9297391705513,1.744606356613037,12.84208062501012
4763,844.1189450281705,104.13589965758653,8.381257250554777,3.2854399473132654,3.560761129674921
2136,963.167315107625,83.40629287117994,6.486016149727105,8.019894942194899,2.958013661745772
2853,408.27183146068904,95.52364215975433,10.227592702573371,1.8886348619439928,7.842187942180805
2520,304.6158847269883,53.12329192941919,2.524506395734547,1.6809499351369976,-1.5286740978621998
3489,481.2371761784346,178.98427406448042,9.91154105454696,4.253872588786347,11.476701583607516
1563,359.1366548281535,95.617734778654,7.975304006989822,1.829511626251891,6.0488528334585885
2291,653.455236837389,177.66729368665895,6.693436979980164,6.265705979855828,9.281171492617899
4581,920.6671679586682,30.08176118219208,14.342280296504589,3.0364772573493983,-13.2267366651377
4878,225.2045747287557,197.77230149002494,8.315556034248745,9.06128166879435,16.238131357250207
4457,190.71514271429783,94.22188661428747,4.067644712579138,8.05150072760731,10.095038838553421
4458,330.41397866829595,19.087855874880038,7.425488711282181,7.297346854895285,-2.587331737795459
4184,753.4860274561607,17.22415116511643,13.871423664017417,6.552496246460517,-23.32198200555807
2636,633.6666147329394,151.77937892154932,3.4653365986283253,8.771191573073171,8.061609159412848
4696,191.99139780267961,135.21675149869935,3.995398541635317,3.0075585538848117,5.583078303323836
3999,926.8754700346718,162.4048060442416,1.1824139485991725,8.857979584878048,4.333201162691246
4152,811.076173411678,30.01983145103313,1.1986606915407405,8.105430685816472,-17.71392085681091
1698,120.72034430887376,16.758464736754185,12.611482777419175,7.73344743748917,13.141385844634774
3160,686.2304898894215,106.6300649950399,11.249716495801382,6.051301102674317,10.865398433080435
1001,794.1220016677642,83.64309398172621,5.970574790327416,3.216197448735401,-0.3074007268637988
1641,436.9918327483798,97.76991796748159,10.776356201186019,4.8119312439270665,11.118693506272676
3267,162.02938543049692,198.40179768535205,6.532882968339583,8.142135890849215,13.858345888879015
2589,169.58895893990854,194.44249195742734,14.340555143969585,1.28600635921592,14.754380956471262
1854,193.82226944662855,189.03992403790664,14.538737539964488,8.038456923373825,21.551896392398746
2759,856.3956687823807,158.93010858585802,6.499112861330808,3.1606366643880985,4.271244626285491
4296,919.6175784301417,77.41985844880918,12.959106688772152,2.2987828064944273,3.3795730418956076
3432,210.5297036611604,88.3048767499266,11.823246583764526,2.0413118636227194,11.480435266315762
4474,312.3154311355731,114.42704830659565,5.33999912040505,1.245250107557336,3.855864560984386
2661,248.9684593305608,167.80154671691957,4.248557604615484,5.712278366993076,8.477128197742987
2153,267.6887915447086,23.055438178470876,7.415285105499674,2.9643388542435654,-1.2310333382245737
2076,853.7417101022429,90.61640831812875,11.938883768601688,9.904885892016685,12.422278277898856
2707,398.93177138944503,25.69735605726105,14.442348986202436,6.169930802849852,5.088045681056466
3777,380.2998376410771,107.7849414489672,11.690106964132015,2.2409674242040936,10.402753710803086
2695,304.65605878940136,180.79115656118472,12.97289779025718,7.198862867302288,18.486633660286802
2733,647.1049544148328,158.6721356671482,9.442900286387232,9.079692098587527,14.444340386323361
2439,441.37512854699395,53.2900593331909,12.695709631789763,7.706615458326529,12.119821109639577
3294,769.82468665896,195.43826142377057,11.981892012047847,1.687958749355029,9.730884660032675
1835,285.02182753807375,136.7965756288214,6.277797586967921,9.062957630733935,13.257210171139864
4510,809.0108998430431,11.981262885506583,8.727864229690095,8.145364472739683,-50.649778477529715
1202,643.3493785571251,58.528562090191706,12.266543707855728,2.424735100950529,3.699220306399644
4255,202.84057005011897,59.53552698478414,1.6447942786593892,1.4660729985953518,-0.2961836102256066
1122,473.0541257832649,23.158318194313388,12.31310995298162,6.015795177828776,-2.0980585983357507
1400,877.1663265516613,192.36703843442652,3.4904337366863283,2.404322302059792,1.3348983121290567
1766,930.6642086186364,100.86850596942551,8.205570639700145,8.51131857335745,7.490379910929811
1293,519.1301100869318,180.20477350065758,12.315856153783127,4.225011910045064,13.66008915879526
3327,532.7532802801662,71.22094565447938,4.553495094193728,9.216032002629179,6.289237760807061
4908,926.609252445371,33.794378382237156,4.441304150286142,6.091193549269052,-16.88653756023852
3931,628.3614017229105,100.12386088218064,6.638701578471526,2.6440514581570134,3.006912331061601
4681,129.56200321909452,31.651760595720262,13.524999166086884,2.256389806238201,11.688030474074186
1197,921.474516591216,102.34294556573259,1.0061989401209104,6.188251938019786,-1.8093403602048284
